Country Relation;Country Relation Vice Versa;Origin Country;Destination Country;GDP WB origin;GDP WB Destination;Lat Origin;Lon Origin;Lat Destination;Lon Destination;Distance;Rate 0 - 49 kg;Rate 50 - 99 kg;Rate 99 - 149 kg;Rate 149 - 199 kg;Rate 199 - 299 kg;Rate 299 - 399 kg;Rate 399 - 499 kg;Rate 499 - 599 kg;Rate 599 - 699 kg;Rate 699 - 799 kg;Rate 799 - 899 kg;Rate 899 - 999 kg;Rate 999 - 1099 kg;Rate 1099 - 1199 kg;Rate 1199 - 1299 kg;Rate 1299 - 1399 kg;Rate 1399 - 1499 kg;Rate 1499 - 1749 kg;Rate 1749 - 1999 kg;Rate 1999 - 2249 kg;Rate 2249 - 2499 kg;Rate 2499 - 2999 kg;Rate 2999 - 3499 kg;Rate 3499 - 3999 kg;Rate 3999 - 4499 kg;Rate 4499 - 4999 kg;Rate 4999 - 5999 kg;Rate 5999 - 6999 kg;Rate 6999 - 7999 kg;Rate 7999 - 8999 kg;Rate 8999 - 9999 kg;Rate 9999 - 10999 kg;Rate 10999 - 11999 kg;Rate 11999 - 12999 kg;Rate 12999 - 13999 kg;Rate 13999 - 14999 kg;Rate 14999 - 15999 kg;Rate 15999 - 16999 kg;Rate 16999 - 17999 kg;Rate 17999 - 18999 kg;Rate 18999 - 19999 kg;Rate 20000-21499 kg;Rate 21500-22999 kg;Rate 23000-24499 kg
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.23272;8.42694;48.77831;12.87123;96.66133410382955;32.655886913855824;32.0118026782805;33.460958435632605;34.82581306278379;35.85101714095675;37.74062184229259;43.77549313027608;44.9172071474625;47.13413626644853;47.909761693410644;51.65543539829219;55.60368156673474;55.99859517792964;58.15175891016592;58.998609516623;62.902135510548064;62.53752807160398;69.13491064960503;74.36921448722886;81.365889299865;81.29696677540957;90.81934495861948;95.83742193747534;101.38167908251262;101.20596776125355;102.81768460411273;108.48740999731066;114.0368666321846;118.09219622577699;132.13881823902693;146.96306222187923;171.8363410142933;197.19620142833315;222.32658556721375;247.65532093474852;259.18706908836845;258.23627829754116;274.3281487365012;279.702641116299;282.3393658418423;279.8371518914484;279.6934251559295;279.0472142817032;281.54701450280186
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;47.7777;7.89282;48.77831;12.87123;876.4489526480527;117.85708062267668;125.86282772364763;141.55383412193595;151.5596987486566;161.36317374018194;169.76818316174464;179.95364913718066;190.41092784781043;191.27448954443085;200.18547575122835;209.39234645533065;220.65085616573734;227.9064277853456;238.27527311234266;245.5687016966358;255.37030994521893;265.4525011693598;274.6729604936363;283.36021711621436;293.6525765604209;303.6941585873758;312.1131127646471;333.33038263704395;341.6914202937487;361.71493708034615;379.7647138872548;398.4191576514983;417.7534912294606;455.8644391164665;493.3047967645642;522.8611680442981;560.1669848149866;600.2786301059148;647.4251014705659;692.8867954214486;732.603111253372;760.2570854425574;797.8872093600437;837.3258248144828;882.1660050693507;902.2404389520292;931.0611000482702;941.2952819875043;949.2277546343554
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;47.7777;7.89282;50.99806;5.84558;774.9908846593537;115.17781863098502;119.34980773465256;125.7952778233066;130.94609678997227;134.41235187420196;141.1533621779298;149.40922855121286;160.19962134519017;170.47458394867627;179.97010909867504;191.03399823997412;198.98696105401768;219.93736516271522;229.23259278632884;252.0597539284935;261.68446091465665;279.7400252639411;300.44744657715296;330.8914337479499;359.6829789412814;377.886537504063;399.2582873062586;429.6698390378486;439.08597202385056;459.4810848546728;479.77413026836757;499.50737812749384;520.6153353954548;550.8054071698197;598.8068214800517;698.7443465207522;730.7144475139875;750.4937718122976;761.0432397309368;769.3700357541746;790.7174756201233;800.8853087154753;810.1377069773661;820.0477596535636;830.8546129316023;832.8823778106838;840.3482760082115;845.2427335511356;845.75416692531
DE_SK;SK_DE;DE;SK;3806060.0;104574.0;47.7777;7.89282;48.8226299;17.15524;789.0066934161213;79.91278077142968;84.3818389025148;87.17376650971846;104.9359158224285;108.70574068411177;114.22854941620594;119.43448252464012;130.5641177067898;138.89037942760663;149.4305951927201;154.84319994248494;160.46684553023334;164.78653637610293;171.18798977892683;179.5995256836828;190.28723479051035;197.66938529357122;209.23304845045632;220.2377867879843;229.73118815995772;239.51056375863368;249.71404583420087;260.9546916993416;268.6256766191295;279.9634052116488;291.8748813726609;328.35194583463965;350.2758206722641;361.9171618227165;370.13063979017807;382.49638135079385;399.8546892914917;420.6497830805112;439.83083364539834;459.26627426840975;480.79190243233626;500.41214276446686;518.584060008873;540.2713774363824;560.7546620591332;580.9693298404051;600.9986023697509;620.7222392810726;621.569313840231
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.1852109;11.5876766;48.77831;12.87123;687.8988347653141;129.0787248280409;140.24257401611774;150.86168837676044;160.64884272802593;169.2861743036694;200.27169433282344;220.8148949731328;239.76000546570026;250.25138764178527;260.3568260110696;269.8157172540348;281.87612753332473;289.92803026900845;299.34892903039605;311.1654690652226;319.4056808798753;341.1739380250183;359.35783786734004;380.7560906166372;399.88487135890966;419.5937555559873;439.81914967496795;458.11923299136663;498.16922227051117;520.8687696798986;542.0790954765232;558.7066957000654;620.3571221646778;621.8662263642137;620.85436782943;621.6211065780814;619.3483616780594;621.4660264492546;620.1804332887992;621.962348311765;620.8309802446779;621.5872259397328;621.143358562314;620.173231264873;622.5056148699126;621.1410430054331;621.6665299963901;623.3362393356492;621.4589263286985
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.12536216;11.57264595;48.77831;12.87123;688.8095247589094;83.49176600840093;88.40482865242652;93.18140555872077;98.52679401063062;106.43471488924624;113.57032679330123;118.93214641879196;123.98357940680764;128.1858439360776;131.79242579093815;141.82154844913268;140.95480555561824;142.0205891647573;143.56389571832636;141.89316979843306;143.037096107483;152.33513015471192;164.43141232250008;173.26231555750007;184.71175683887637;196.03375723617452;204.12627533107178;206.28559951967813;222.84063436475944;269.56062175664914;319.63501210025595;311.1494150222097;333.0045801092726;336.1939313052711;418.6092820498359;476.7390042433863;480.813253602639;487.27770353054433;492.05427188986016;499.2561614720546;504.7376065831886;508.48450762252713;515.2269818831342;519.0168250564722;524.8885404633292;531.1699867546355;537.2420323203232;541.3615993501903;604.3874195322205
DE_CZ;CZ_DE;DE;CZ;3806060.0;243530.0;42.43052;-2.27662;49.56757;13.32155;175.17265633424262;60.37262456351502;59.892487678595096;59.6013638070431;59.26530870087567;59.71593339655367;85.37370803658038;85.27376959579023;89.59630481430796;89.48490774920549;95.19129252712413;104.16404523448134;103.71726026559068;118.7346611899853;129.29235302064475;141.38945642788855;150.6302499435793;154.15825024519245;160.6415732033903;161.14936140167734;171.0804847384384;174.24564866432624;180.3932261696255;192.86752161511316;194.42220241372706;200.42423074785373;200.9060317425848;214.8357638521724;214.27053287585107;220.36252443079687;222.3605005212253;243.89924006078618;260.22339814097495;264.94375479616633;262.84052546695085;269.3161441063739;275.9973789521882;273.0489536316802;274.2828556290854;275.4599738827311;273.2998053410421;276.1710196765149;274.7430332647295;274.5531206536028;275.7106501091601
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;42.43052;-2.27662;48.77831;12.87123;788.8442853007042;80.55637073029447;84.35788511128995;89.85912762515383;103.34519376836461;109.96803161398786;114.4977223018809;119.966263404841;129.81588584551622;140.81846541934632;149.65552116467643;155.98619318859969;158.8196270733262;164.26006776044662;171.05451252838648;179.33468590719073;188.72840239393042;196.14751608865123;209.54615182350628;219.25547006309134;229.41877759257363;239.01789095115763;249.08209646850574;259.026258426261;270.76334925692447;281.11246017004373;290.1980223563166;330.72693555440895;349.9255799688672;360.8011325632205;369.8472484860453;399.27747751645495;440.7968874112117;460.061698203597;481.07202772527285;519.1519031752316;560.4138674794133;579.6392070892435;598.3296620189174;607.4958622273842;619.6784466169228;629.3633045563192;639.4001784164975;650.1152422973247;660.2856833183256
DE_CZ;CZ_DE;DE;CZ;3806060.0;243530.0;47.85611;12.96159;49.56757;13.32155;327.64877915793846;41.3176904575453;40.59799816618185;45.33979928264759;42.98038270618809;45.299330870078315;48.404038202471234;54.28254378365932;59.832319891487494;67.04612040455902;70.17621348687736;74.23744112167792;70.87108387580584;84.79581358048573;91.13206653623358;100.33326153017752;104.41117067839947;109.3567196742978;122.41586362746028;130.45977464504986;134.78056238978314;135.35219430385104;140.10188413373407;144.80994864932802;147.9339294837667;159.10922350190586;169.92902984683496;176.06087038445776;180.43033921979145;190.5281572835025;201.57615946669702;209.00000441128765;220.27936034956704;230.1380275999884;239.59671655537045;248.53708448432508;259.0686817580507;259.76073106411604;259.2813322961372;258.6652111149904;260.5988552782335;259.49260777785855;259.29670193125037;261.30988037085984;259.905586975006
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;47.85611;12.96159;48.77831;12.87123;420.7947335598688;87.19661069520699;85.73359163387262;90.05301719199419;88.46400183221544;94.59175567891401;100.36688086393781;101.68207230994513;104.81238744665906;109.9503183731013;115.54296181978602;120.33098531848498;125.14444389956248;129.48575686071166;140.72951663339725;150.76020380542352;160.1382351207085;170.1305838160205;181.54506698125067;188.41414679136133;228.3735550140261;250.72805053338547;269.3552668990608;281.237218903429;289.0157843705712;297.2876358626342;309.60243338694323;318.8770237848234;331.8200823841607;349.5851558767088;380.032645493387;401.38501186891784;420.3168807806081;440.6649986366429;478.86064754150055;485.64360243723115;490.474780984478;494.9220760949813;499.49505637303776;505.6630652551337;508.85830595914433;514.4529877622828;519.71134223729;519.7885446569189;520.88484948483
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.41457092;12.42899291;48.77831;12.87123;1059.9438437472845;130.44541394019896;161.04336608654953;169.30154089266966;179.15629475146406;200.26708683918193;220.09455384190886;241.9562373165003;261.3955363001786;269.74995981223935;280.29454038315987;288.40139587951745;298.45295455472933;310.5793936879679;320.4837727750781;330.1424382689383;342.63485211590375;351.1764046495292;360.30338775777307;379.2893930364456;399.5831675735535;419.99195575409124;439.18442408955036;458.8503818683546;481.12250618427254;500.05052377550686;538.4202934729145;569.0853783516521;599.3165560789056;640.1095530958788;669.7033083545031;699.1952097290197;750.2820561472519;797.3545719913615;851.3886554203825;900.9506975581545;951.006129248174;999.1480231577283;1039.5598665391485;1040.078887399055;1039.555963163502;1039.7259486299085;1040.5332809046804;1039.2427822865213;1040.2451262244613
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;48.41457092;12.42899291;50.99806;5.84558;1622.0513535120701;100.47827747858916;116.68816008533868;131.05092229778015;156.91287309911348;174.1956610702203;198.51460963401365;223.43056238904333;251.36169437246653;266.94795889507566;290.0671306070115;307.1552649338439;331.63641374366284;348.20917953062826;372.10625488997414;399.9317400030942;423.8342744195826;449.64676133203693;481.4109137577779;508.86895172764645;532.8067538541134;557.6857221454875;587.7097237355628;624.4710248034361;680.1869339848032;735.8518805687276;789.6070020727951;847.220258220027;945.6612535016973;1053.613190726592;1112.2286083380886;1203.112326755595;1278.3619483556138;1360.8206908401714;1403.3911780608075;1431.402435332499;1484.9743614581744;1544.2024431967789;1585.941591494265;1644.3762701513253;1735.3330027523907;1784.7824014350317;1859.7758825686653;1967.1066219851634;2065.39670460017
DE_CZ;CZ_DE;DE;CZ;3806060.0;243530.0;48.7905;11.50211;49.56757;13.32155;692.5587221326864;75.20405770804304;80.23586837463822;85.1746978628509;88.97201974344067;95.47642317882618;100.05120503466833;106.31629743821499;109.74592261974117;118.50408155606816;129.42506734192483;140.4773750427636;149.05365096717557;160.70896464138775;170.0335905287648;180.25158758192677;190.79382573158034;199.75228691943582;210.7895195424413;221.6713449310561;230.15471550035173;239.15617104954683;249.77041161580632;261.1909258121379;271.2417036849573;279.30395449320594;300.4896425594836;321.2266887992119;340.6853409460284;360.5883299245059;378.9996802982911;400.34341807616244;438.7987536323401;481.6615970863153;520.5393676322801;540.0208022425707;559.9438365466953;580.2527232501261;589.5936507695014;600.3317609488151;620.5265270839373;629.0730844076501;640.4605006496289;638.5989971761895;639.6244691581793
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.7905;11.50211;48.77831;12.87123;413.44528390498;65.04904961988495;64.68359440545943;68.60724956206697;76.66642785511374;78.47102165498869;90.8469902249671;99.02402182444483;108.55834204026434;110.14340240917694;110.5515722279974;110.27396152354528;115.98633970940953;119.7759348648853;119.70918855144889;129.86562624288464;139.44486051909493;139.7239353855385;149.09329479554933;154.5227419193733;159.7326503907611;165.14449082327678;168.46897807852318;175.4155711300328;181.19272792598852;190.2693636311079;198.13042232977133;210.66501546488263;210.52157193901047;221.98855237247537;239.1043151370816;260.5828097984559;280.6617903439372;298.7507193032286;319.25581354541333;339.58768690056155;360.17631361699824;380.689220239417;400.56319674301903;399.09506481238594;409.3003732522209;414.60454624070496;416.47150042301985;413.6649936428028;413.3012414749776
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;48.7905;11.50211;50.99806;5.84558;651.7069911049002;104.01822694485546;110.07690659720029;118.72697890287046;130.85480497615126;141.55074831001681;149.0882620745578;153.01288103009563;159.82402900662655;165.54537595792056;171.49608106325306;181.0893019642659;189.4033573226517;195.66603280986166;203.72729285640415;215.3697204658059;225.493166328414;236.22227832431145;250.84708611253615;260.5513762069425;280.8934934569709;289.910915531862;301.0202773835383;310.0007530265186;320.9150837231284;328.14164681340776;350.50471402827503;370.7356484609389;377.3104944523511;390.7151806935859;410.2904352501483;420.83303448998623;460.3876817849787;479.6137244177764;499.62179160154625;518.4263592021279;548.9084298361674;560.8576563347423;579.628255242384;599.3080094019015;619.7201322680577;648.9547380015182;662.0810260313627;669.4702857085642;680.7530531343799
DE_PL;PL_DE;DE;PL;3806060.0;594165.0;48.7905;11.50211;50.6890245;17.8701463;338.70608609116374;34.822654197909834;34.964160742260574;41.474021853436184;47.5597425003459;54.60758075286157;63.54496207411823;71.60606128305993;79.83041273352053;88.16703632897678;99.16960321589626;111.48553656397294;120.15508094707579;133.9245025924013;137.95097207735765;146.10695126102883;156.88339737430204;167.44939426090522;180.39207310990568;191.52922919051738;208.70048434399;224.98110286490478;238.1402905010772;251.45451723621;267.60903882868627;297.31966787564556;297.94513117357195;327.4796517295863;340.93605229502515;356.9157558286451;371.73004423347476;384.04940473155796;415.0247932786192;415.90533408743306;416.2618772226017;415.73637878206324;416.0757785438645;416.48589534684027;413.4213830286464;414.70502011723516;415.84589624540524;416.2192312093607;415.76587456960107;415.79779342766346;414.5982194404893
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.29067;10.53768;48.77831;12.87123;504.5082190725407;84.0442067147619;85.78174796868312;91.11551324869124;90.55130284291155;94.75463027501502;99.86798934573916;100.26157037959624;103.33621869411444;109.1703464411447;115.07208911516375;119.68326193699902;124.71463343964949;131.0582073568786;140.790955578048;151.66513907462615;159.60865186535193;169.86452018886794;179.28060980967038;191.57208848660068;229.48702560343892;248.7491652312158;269.72124629496585;280.27888742091153;290.4630369811862;299.85685273357876;310.00435738482696;321.27205513006436;330.8142795922896;349.448695400493;378.6402278507313;398.44141738579174;421.1306340111914;441.0654472127059;480.15656467469563;485.89328665325786;487.9091024768016;496.5535242707346;498.9318724186493;505.4490900918939;508.93648296602;514.0106387310161;519.4286360244898;520.4841241252919;520.6473641649687
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;48.29067;10.53768;50.99806;5.84558;97.28151382465562;30.76478433397444;32.12221478786883;33.834999123905625;34.70662903716929;37.82723295181118;37.485363181144656;44.70374657453571;45.34119921290355;46.39237373449804;49.5503589710336;50.51302818119338;53.52630416879175;55.506554936405905;58.18644661655087;60.71199248269148;63.538124935678574;64.91213155035015;70.61775456967905;75.8589732310912;79.7305671163585;78.59891374027143;90.00417328757362;96.945023072185;101.80379230594096;103.74051759628092;103.12700290466155;109.5728544917435;114.2756511026947;119.45456768538558;133.30502959569847;146.93191956348775;171.55536680217708;194.6802580824239;221.18164906563575;245.47586467068163;258.1021945205785;258.8624390652953;272.90349779673016;279.23968114541515;280.2356289017456;280.534447854097;280.2434888198449;277.9823636400473;281.15022569751136
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;47.8304;10.39986036;48.77831;12.87123;625.8819546065564;103.98637332717064;111.43490434040258;121.15768009145968;129.56412583436884;140.43948990015176;149.66496538615354;154.79844850875642;159.19571014551744;165.2759466940654;168.76537769070956;178.67314011351445;189.26677777342115;194.4250458823118;205.49733949169436;214.61990276141003;225.10752384544526;235.40028411479543;248.30580778615973;260.6124033807517;281.4352319289254;291.92931468748884;299.45405265644297;309.62812042731764;320.49014657401904;332.3532998660931;350.72352554502663;369.4168182689941;380.8518937686143;388.65787428339763;410.69611080833425;420.41170358917833;459.2724374710907;482.5999338553868;499.2598042471051;520.5814289377523;550.6226585800373;559.6666018706837;579.5966022319047;599.4676534166966;618.7570496665596;650.2688683105365;661.133425289207;671.0881096064309;679.2188102407855
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;47.54032;9.73106;48.77831;12.87123;2646.6836060485834;340.90828902525493;338.31065093501655;340.1422080742126;340.2608266074927;339.6436124232519;341.61317565451907;338.7148906087879;339.79128917023615;355.1294614352064;395.3283095490365;423.4006592241159;449.9705980297039;485.42092132358624;514.774527089293;545.9151912482729;573.2584985531325;606.7834821600927;725.1078416837676;797.0447276227485;895.2011997161513;989.5574304238648;1179.5294191036758;1365.620391101982;1538.519436891781;1709.5365922218027;1890.1435218044167;2250.7652686480033;2587.7154021090196;2878.7537583021667;3147.680700528505;3398.5292191304006;3501.2435950382137;3550.5211901607227;3600.7805510865237;3921.8535422382975;4201.769138087768;4518.88616134478;4551.13004830372;4995.35985859997;5150.895071391599;5175.409829077767;5199.193660146447;5201.080745519657;5198.724946842969
DE_CZ;CZ_DE;DE;CZ;3806060.0;243530.0;48.60071;10.07207;49.56757;13.32155;476.8209696593294;80.47822088425738;84.75192040065616;87.87790991225326;102.40228541163312;110.17453942276828;112.81484803401577;119.1819208466138;129.5323409171163;140.22218976095937;149.89499957073988;156.03278071245845;160.2950672542298;165.29859147426902;169.24593398006354;179.72162402101782;189.97303094987157;196.75524160064938;209.92984464291925;218.92739907392226;228.80439795267205;239.9886169047124;250.5318562850081;260.601592209133;268.9345898162707;279.8915205940461;290.49711191076665;329.06338189603207;349.5708692406912;360.370700528928;370.91814221420333;380.663247910746;400.4453719503438;421.58402013218034;440.7979135170223;460.0537303941761;480.4194944873509;498.46229618979675;520.9284401917488;538.6153395224069;560.6328247991889;580.1605193248556;601.4767720410861;619.3728554429058;619.7877821428563
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.60071;10.07207;48.77831;12.87123;571.9245494703395;20.239180883351462;30.983146615008298;40.107278258669645;38.26544127199282;45.50793516196124;51.20360694939867;57.621443150779946;64.06765653634913;63.128787826894715;83.40623346019146;85.50377973227215;82.99129228228234;104.64018829461766;104.33386297826989;103.7682729953616;103.41931871490503;105.48142245707056;122.68184435330116;123.62468168634496;142.21371521626793;143.93194963338604;159.87885559803524;180.7236572464881;180.36151364083278;201.28454340456096;200.15270111444036;228.2765772468232;260.35514423995755;291.19088085976165;355.11026236358936;421.7354787089244;468.70540775492174;468.98069554282284;649.2310709002693;649.8271307949836;650.1008188891291;647.4717657265637;648.0250154915482;647.2340787711107;647.1925204666294;647.2278966043956;649.684346391303;648.9922643242619;648.2447304733629
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;49.40422;11.04688;48.77831;12.87123;222.7852970667593;89.77508867267524;90.54592931791912;94.88034013348783;94.35607232150619;94.4389022185693;99.35914269034528;104.20018911886537;109.40242143987065;113.6310072228609;120.32336905506695;124.01956250154856;130.82809511544124;136.31709742273944;141.28457353325783;144.7927859722831;150.35494686039337;156.4735092753792;159.61609239140103;169.32237437635592;180.36317117551215;189.1700682677408;200.45462243791687;208.59932825977145;220.78352717228148;228.59989171460248;240.10323279550278;251.0273092061575;260.521457477006;279.4325365757975;299.74522158353017;320.67203366445995;340.48789631402843;348.5671924048339;359.56007441831514;369.73431188435796;381.00439978708135;389.24481257162654;389.9094498158996;390.68697696798307;420.08117650734437;429.9388307867434;439.84138572871285;451.04046031080304;460.90026100484715
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;49.50786;10.3241099;48.77831;12.87123;1216.2217822426578;104.3810180563366;114.92821616018199;126.89169148801948;143.10846362396165;155.0841461372455;164.11452843647473;186.08127242923743;207.9573762346711;228.0703724811256;239.2436647232763;250.23362465813983;272.0448403989895;292.07230061057606;311.3161275035878;320.1371877183954;327.3904683071129;334.5182436949619;337.7926148721967;342.2897831319891;346.400902997278;351.4523258197551;359.0457327585732;368.1027149206681;376.8692196326079;413.32839524750995;447.5429669886407;519.7859450702076;593.3944420465724;629.7264009419692;664.2343331184089;737.0061620607985;772.866929295317;808.5440502027751;844.84529524084;881.0043914850529;951.8530112590255;1042.9280109134045;1130.057395499323;1218.8439675963098;1263.8472794092618;1300.438668072453;1301.0213979854204;1300.1797194686608;1301.7391284494108
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;49.50786;10.3241099;50.99806;5.84558;691.6753684311589;74.66134967705783;79.51581247796814;84.11866055582753;89.20852062204388;96.19828344407406;101.09064261141083;104.00505206777196;110.56162824300661;120.40696148310144;130.93184470214706;139.18426970226918;150.90034561179075;160.3281867566021;170.3144608302926;179.74427097959332;192.45347967039476;199.08504922072538;208.6857559922149;220.3464722783941;229.94178813144524;239.9555979811829;250.0421703686655;258.5093859198236;268.9337363175984;280.11221918315226;301.0242628748127;319.69472055128915;339.729744404006;361.4840353377862;379.6930071442651;397.5470678993763;439.97963451221153;479.9497352354477;519.5232422281867;541.156940226667;560.5177630762291;577.8861540699717;589.0261251122978;598.9277999573512;620.4805845031037;630.4547713007075;639.6210101444854;639.9736084345649;638.5505875883796
DE_NL;NL_DE;DE;NL;3806060.0;912242.0;49.50786;10.3241099;50.99806;5.84558;1951.774179203673;209.38863187988093;218.6160694268291;224.9797424126541;229.32126507292975;235.26070932988782;239.82887932405092;244.79360531567428;250.03900188569864;259.49402599951196;270.86020975619056;289.48646445546444;310.5845399070882;329.98250176199394;348.9831269334482;359.70783160826755;374.06736845776726;390.14938668509484;409.0607474733707;424.22572957259126;463.8201028603767;490.2207085168077;529.3184046252692;544.1846122503841;558.1912866078421;626.2710890405207;640.6656593918174;671.0124535051442;740.606765119612;790.9401425579714;909.6668758691474;920.0334447090938;930.4628749147369;990.7032470782376;1030.1120097179255;1139.582317692699;1207.2710625532077;1280.0174182475043;1294.2418265349706;1309.0023169597018;1328.5165945396286;1439.3611474217576;1440.2397871986009;1450.101944133777;1448.8910845491462
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;49.02972;11.59242;48.77831;12.87123;268.1891267174984;85.56882290501854;84.50084011825913;89.83604007051379;91.16181087113465;95.85394482934815;99.08754083466327;97.8896095280483;104.66527872738297;110.21203800387127;116.22950623865324;120.82816197994005;125.41220620958455;129.9140225412164;139.78649013519697;149.6780593734852;159.07589563519753;169.81862386561355;182.25883421634688;190.22098242455738;230.12201373311603;248.44275842203245;267.9944814687665;280.35127648348913;290.06061111022564;300.5257029831585;310.5468841878352;319.90133858550473;330.2938116017618;349.9853531976711;380.3548763605448;401.1068215464093;418.94492258990175;440.9516361325266;480.1457276914412;484.9969584393041;491.5619797030878;495.14381784852935;501.2289228042431;504.89890074615937;509.62138103611494;516.632075059511;520.7016492412716;520.6442456643874;519.0535770540264
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;49.17712;12.09609;48.77831;12.87123;939.6995629570359;90.34514981850343;94.07308148795613;97.1825086553534;104.59921664302556;115.77874793546356;119.25052677270546;122.32648413369834;133.94988539530956;138.65545807274333;158.90964790138148;169.75966767651622;180.66269082806747;188.95425886071595;200.5002637310862;209.70671674288937;219.43181405380543;231.10038116780044;249.07437870639023;260.2834160985361;269.18892885708937;284.2208537737008;299.48409241350225;334.37031608782877;349.62209348114413;359.13905969398223;378.9164124392687;390.3039727193136;400.2897405245698;422.27149668335045;439.7812367686965;450.1015104064271;461.8325791955407;479.91489770195426;520.0915747940672;561.7220261985054;579.9411808882988;640.1161384739971;660.922309837548;701.1653996137169;730.1195674979716;750.7018539301122;758.494657688347;768.9315639177755;780.3712285295393
DE_CZ;CZ_DE;DE;CZ;3806060.0;243530.0;48.77831;12.87123;49.79248732;16.42230423;684.9393889193785;94.3592673609724;100.85886237012599;104.5063186599257;111.25313478739598;120.1307448062111;132.19084673403862;145.12417175481065;153.47144142086745;163.66351383596006;175.61017500769458;184.64238106524814;195.62086647745474;204.80826147793044;215.83985930759775;224.06936164074435;234.93277405569438;246.95128953959832;255.34718591738945;264.86315758783434;280.61690544143016;299.6971161181392;313.66086395148596;329.1511378718809;358.4902858200563;389.7493745087358;419.89687706288044;447.72819823579846;469.6864280720753;490.5363453911847;518.6953224601599;551.802288307707;579.7307359389339;620.9780569436613;658.9030688943982;679.4911904309927;690.2195990008807;699.892632144327;719.2823736817953;748.0911417696818;761.0765792937159;769.8039872821668;781.1152748096803;790.5524170599148;789.7077096695698
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.77831;12.87123;51.15245212;13.8;1527.1867022754168;307.4973652090692;305.96527799132764;308.41229760569814;307.75521940939734;307.5408959793114;308.20843833662616;307.06245870581546;333.2257621434498;333.7045435191048;334.9130843361067;332.5070831421721;334.70763902540733;334.31246323558486;334.4851653225656;402.7723336228896;401.4068640092198;403.26289489346215;403.1072114603273;405.28407946237525;402.4724131428246;403.72216864150744;402.3588599698863;503.73424021060924;504.49466668076707;503.8501843159062;550.6152137957135;753.5120381222476;943.1362538313679;944.1676996431534;1112.7768108993937;1113.8230656694805;1261.085085263494;1261.3834801183687;1376.7898584414672;1429.3576514128454;1550.149455681464;1689.9656338083219;1690.616301225201;1800.6358062261313;1799.7121557659311;1911.1747414020422;1999.0334678664742;2108.813978436719;2214.9970017562896
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.77831;12.87123;51.09554;14.38571;597.4190254178019;69.50892774896039;75.07581815954082;78.63769172124663;86.42865380255972;91.54490652218539;94.92808835854424;104.32154236318593;109.92258987768695;119.69018360211983;130.82323108209195;140.3547225450094;149.69511976265827;160.39473927834862;170.2816204448152;169.65703760972394;175.0949835739865;180.59676855624738;185.75595026449102;190.1545747019864;194.04119151331855;240.80717774732182;249.049430705906;280.2882188148486;289.6152222527097;299.68351939271196;311.4258219094518;339.5791773479945;379.44253897014914;400.950109712555;439.4769260340085;479.8179123871937;500.1964195841283;510.6887887384657;521.5999964377581;530.3407474982888;538.7168177195276;550.6564074760505;560.6881454419163;568.713375976011;579.5863087042388;590.4214020799288;589.8290848562065;588.9159683692469;588.9086089720532
DE_DE;DE_DE;DE;DE;3806060.0;3806060.0;48.77831;12.87123;51.70645746;14.04165448;445.1688165517718;98.80101386240102;99.41373246121424;105.37789639577477;104.66323531657511;106.86625477272341;104.93133639767707;111.33793716149339;109.01091045091147;113.16716838576566;120.02460793856754;120.26267279186177;122.72096020732484;124.37950309021483;130.70764765893526;134.8810843296741;158.70535363625282;180.4009368130678;219.28968188143233;229.0270361658039;241.33229284752574;251.7253822982191;269.8632293811911;279.3865321398713;300.0903851981257;321.13637110564065;328.2484099260894;339.0928410013914;348.5277746677826;361.30752022231417;379.9659438047232;399.18116691698185;421.25690908783076;430.8526779947187;439.2764198773494;450.3863301913487;480.7782870927273;499.1970283707632;520.4863561328052;529.5734167593529;540.622975831907;549.5698812410701;559.627796004091;580.5365990498124;598.6544372454327
